,category,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,sensor31,sensor32,sensor33,sensor34,sensor35,sensor36,sensor37,sensor38,sensor39,sensor40,sensor41,sensor42,sensor43,sensor44,sensor45,sensor46,sensor47,sensor48,sensor49,sensor50,sensor51,sensor52,sensor53,sensor54,sensor55,sensor56,sensor57,sensor58,sensor59,sensor60,sensor61,sensor62,sensor63,sensor64,sensor65,sensor66
211,kahlua,17827.2,17813.8,37208.4,37201.0,37220.6,28713.7,28697.8,28706.2,19688.2,19685.4,19681.8,14345.3,14346.6,14350.5,20935.9,20947.9,27120.1,27074.8,8507.0,8505.2,8505.0,14384.7,14392.8,14393.5,24737.7,24740.8,24733.4,43970.8,43975.8,43984.5,19084.7,19081.9,41057.7,41099.1,37594.8,37577.6,37604.1,195145.9,194963.7,194877.5,100443.3,100694.1,100524.8,98704.0,98676.9,98787.5,119232.6,119431.3,1703973.2,1628244.1,51416.6,51366.6,51339.4,16929.8,16926.9,16932.2,1092.6,1092.5,1092.5,5155.5,5159.8,5160.9,28076.5,28058.2,26.290001,55.709999
212,kahlua,17818.0,17822.0,37215.6,37241.6,37231.8,28763.7,28756.5,28772.7,19693.8,19686.9,19691.0,14363.5,14364.4,14364.2,20933.3,20940.4,27116.1,27082.7,8508.7,8508.2,8511.4,14391.3,14394.2,14398.6,24755.5,24749.2,24742.2,44005.8,44025.5,43956.8,19079.9,19077.4,41013.9,41005.7,37621.7,37563.0,37588.5,195678.5,196651.7,195389.4,100870.8,100998.4,100754.6,98648.3,98809.7,98819.6,119522.5,119512.9,1654488.8,1611932.6,51388.4,51332.9,51420.4,16929.8,16930.4,16929.0,1092.6,1092.5,1092.5,5156.1,5159.6,5162.4,28082.1,28087.2,26.330000,55.509998
213,kahlua,17835.7,17835.8,37334.5,37336.3,37297.7,28881.9,28884.7,28889.1,19688.9,19694.0,19685.9,14382.2,14387.9,14385.6,20952.3,20958.3,27116.3,27071.2,8510.5,8509.6,8508.3,14381.4,14382.5,14378.0,24779.1,24769.8,24788.9,44073.7,44052.3,44044.6,19085.5,19073.9,41025.1,41035.3,37656.3,37598.3,37642.0,195717.1,194578.0,195665.7,100864.9,100916.2,100684.7,99064.0,99116.8,98954.4,119458.9,119340.2,1664433.6,1643753.9,51374.4,51364.0,51347.1,16933.7,16937.0,16930.8,1092.6,1092.6,1092.5,5156.2,5160.0,5163.0,28086.6,28093.3,26.320000,55.369999
214,kahlua,17827.5,17827.1,37337.3,37372.2,37374.2,28865.0,28888.1,28879.0,19686.9,19686.9,19684.1,14391.2,14391.2,14385.7,20971.0,20959.9,27122.4,27085.1,8512.8,8512.3,8510.2,14376.8,14385.2,14384.6,24790.5,24793.7,24786.1,44086.5,44085.8,44112.5,19081.9,19082.4,41071.4,41056.6,37654.4,37668.2,37718.3,195929.8,194279.5,194187.5,101042.2,100931.6,100828.1,99031.8,99012.0,99115.1,119178.9,119618.6,1633157.5,1574419.9,51396.6,51333.6,51411.7,16932.3,16926.8,16933.9,1092.6,1092.5,1092.5,5156.4,5159.2,5162.8,28082.8,28093.7,26.330000,55.150002
215,kahlua,17826.4,17821.8,37371.9,37351.3,37352.7,28881.0,28884.9,28884.4,19689.2,19691.1,19697.9,14401.6,14397.6,14400.2,20963.4,20961.5,27108.5,27075.4,8510.4,8510.7,8509.2,14369.3,14373.9,14376.6,24812.0,24802.2,24800.0,44123.3,44092.5,44144.1,19077.7,19080.9,41059.7,41080.0,37671.0,37637.8,37676.4,194260.4,195463.2,194813.7,100901.6,100846.0,100817.8,98905.8,99120.1,98979.9,119155.0,119541.7,1677093.0,1649446.4,51407.5,51371.1,51398.0,16937.8,16935.0,16935.9,1092.6,1092.5,1092.5,5156.3,5160.8,5163.2,28088.0,28111.7,26.320000,54.980000
216,kahlua,17826.0,17829.4,37420.5,37374.4,37405.5,28878.7,28900.0,28901.9,19695.9,19690.2,19691.0,14416.5,14409.9,14415.9,20954.9,20951.2,27102.0,27076.6,8510.4,8510.1,8510.4,14364.4,14367.7,14368.1,24812.1,24806.7,24801.5,44172.0,44110.5,44117.2,19093.7,19083.1,41083.6,41076.3,37600.4,37580.7,37558.8,195050.0,194982.9,195591.7,100849.5,100870.8,100971.9,99076.4,99362.7,99192.8,119468.5,119645.1,1633157.5,1574419.9,51412.6,51381.7,51399.3,16942.0,16940.8,16940.1,1092.6,1092.5,1092.5,5158.2,5162.3,5164.9,28117.3,28124.8,26.360001,54.959999
217,kahlua,17839.0,17832.7,37428.8,37447.5,37459.6,28937.1,28930.8,28933.1,19702.5,19692.3,19706.4,14433.6,14429.0,14435.1,20942.2,20932.7,27109.7,27063.6,8506.1,8505.6,8506.2,14345.7,14346.5,14352.9,24831.9,24831.3,24825.4,44174.3,44187.5,44176.8,19086.7,19087.5,41054.5,41053.9,37694.8,37674.0,37682.0,195133.1,194883.9,195021.2,100694.1,100905.9,100866.6,99254.1,99123.4,99175.5,119793.2,119235.0,1636974.4,1645116.5,51402.2,51395.3,51433.6,16939.8,16940.2,16945.3,1092.6,1092.6,1092.5,5161.6,5165.0,5167.7,28104.7,28115.3,26.330000,54.959999
218,kahlua,17847.4,17846.7,37532.6,37520.5,37520.2,29039.8,29045.6,29050.7,19720.2,19714.7,19705.8,14452.4,14449.3,14447.9,20929.1,20925.8,27104.0,27066.7,8509.0,8506.8,8506.3,14338.8,14340.5,14339.1,24851.3,24849.8,24844.8,44236.7,44221.8,44188.1,19093.8,19091.9,41097.5,41068.8,37734.1,37743.6,37681.1,194864.8,195120.3,194622.6,100970.2,100835.8,100958.2,99277.3,99231.7,99157.3,119635.5,119522.5,1584687.0,1602172.1,51432.2,51426.2,51424.9,16946.4,16943.0,16943.6,1092.6,1092.5,1092.5,5161.6,5166.1,5169.1,28121.9,28147.3,26.370001,54.930000
219,kahlua,17842.5,17846.6,37537.9,37527.0,37529.1,28993.0,28990.3,29026.6,19711.5,19717.1,19709.3,14453.1,14453.1,14454.4,20973.3,20976.4,27111.0,27058.2,8509.7,8507.4,8507.8,14334.5,14337.2,14344.1,24874.3,24869.3,24870.7,44252.5,44271.8,44204.4,19093.9,19095.8,41073.6,41099.1,37639.3,37740.5,37750.1,195200.3,195363.8,195344.5,100971.9,100929.9,100802.5,99350.2,99353.6,99405.0,119276.8,119382.1,1627799.0,1654948.6,51428.7,51455.8,51440.9,16950.3,16946.1,16945.7,1092.6,1092.5,1092.5,5164.0,5168.0,5171.0,28133.5,28160.0,26.389999,54.799999
220,kahlua,17851.9,17850.4,37601.5,37554.6,37564.4,29196.3,29195.5,29203.9,19751.1,19718.6,19723.5,14480.4,14476.2,14478.6,20960.1,20969.5,27101.6,27071.2,8510.4,8509.5,8509.4,14335.4,14340.1,14333.9,24899.2,24877.3,24890.8,44291.1,44226.6,44296.2,19108.5,19098.8,41057.5,41051.9,37631.2,37716.4,37749.3,195646.4,194454.0,195408.6,101056.8,101063.6,101000.2,99449.1,99524.0,99629.8,119625.8,119318.7,1641940.5,1639228.0,51459.6,51501.5,51525.0,16952.7,16938.9,16947.2,1092.6,1092.5,1092.5,5164.0,5168.3,5170.9,28141.6,28126.6,26.370001,54.750000
221,kahlua,17860.8,17860.2,37464.1,37557.4,37578.5,29267.5,29242.6,29247.2,19705.4,19714.2,19710.7,14491.5,14497.3,14491.0,20966.2,20972.9,27121.4,27072.6,8509.1,8510.7,8508.2,14332.8,14329.5,14335.2,24913.1,24908.0,24912.4,44309.6,44289.8,44343.8,19100.9,19094.5,41106.6,41099.1,37630.9,37723.6,37718.6,194727.7,194149.5,195277.2,101063.6,101204.7,100991.6,99517.3,99533.9,99689.9,119652.3,119281.6,1635400.5,1599589.4,51500.6,51522.1,51525.4,16949.3,16942.1,16944.2,1092.6,1092.5,1092.6,5164.5,5167.6,5170.2,28153.5,28148.2,26.400000,54.480000
222,kahlua,17861.8,17857.8,37589.0,37573.7,37565.9,29292.2,29272.6,29296.3,19708.8,19713.4,19714.4,14505.4,14503.1,14502.9,20945.5,20942.7,27095.2,27070.4,8511.4,8507.6,8506.0,14312.6,14316.0,14309.9,24931.0,24923.8,24919.9,44327.6,44336.4,44308.3,19099.9,19100.1,41077.8,41097.0,37821.2,37840.1,37810.9,194584.4,195251.6,195107.5,101042.2,101007.0,100837.5,99667.4,99843.9,99732.6,119169.3,119291.2,1670739.2,1621371.0,51438.2,51479.7,51537.3,16951.5,16950.1,16952.0,1092.6,1092.5,1092.5,5166.5,5170.2,5173.6,28140.3,28160.6,26.400000,54.240002
223,kahlua,17859.1,17872.7,37643.7,37612.2,37643.4,29313.9,29315.8,29328.3,19719.4,19725.9,19721.0,14519.1,14503.7,14512.2,20960.1,20976.6,27112.4,27063.6,8506.8,8505.3,8506.7,14296.9,14301.5,14297.9,24935.0,24922.6,24919.6,44384.2,44339.8,44386.2,19099.8,19093.9,41069.1,41085.9,37879.5,37808.1,37765.1,195219.5,195171.5,195572.4,101097.1,101070.5,100791.4,99791.1,99780.2,99763.5,119468.5,119264.9,1629581.2,1652193.0,51527.2,51501.1,51517.2,16958.9,16955.1,16951.5,1092.6,1092.5,1092.5,5168.9,5173.5,5175.2,28166.1,28174.9,26.420000,54.099998
224,kahlua,17872.1,17867.1,37673.3,37698.1,37701.9,29404.1,29394.2,29388.9,19735.8,19726.7,19736.7,14539.0,14542.8,14536.8,20959.2,20967.4,27106.8,27083.1,8508.5,8506.4,8506.7,14289.3,14288.4,14293.7,24948.3,24932.7,24944.0,44376.1,44510.6,44379.4,19097.3,19101.8,41115.9,41097.5,37783.7,37863.4,37746.1,194644.9,194609.8,194858.4,100903.4,100879.4,100971.9,99778.6,99921.0,99804.5,119566.9,119223.0,1673557.1,1590827.1,51536.8,51513.4,51494.2,16965.9,16960.5,16965.4,1092.6,1092.5,1092.5,5172.2,5175.7,5177.7,28172.0,28165.0,26.420000,53.970001
225,kahlua,17872.7,17869.6,37728.7,37752.7,37732.6,29388.9,29372.7,29408.8,19724.0,19733.9,19737.8,14550.3,14548.5,14545.9,20968.7,20964.8,27087.3,27070.6,8507.0,8505.2,8505.3,14283.3,14267.5,14290.8,24942.5,24966.8,24949.9,44408.0,44417.3,44385.2,19106.3,19105.1,41092.0,41048.4,37763.0,37827.9,37794.8,195002.0,194571.7,194781.8,100942.7,100993.3,100707.7,99667.4,99575.6,99858.1,119125.2,119397.7,1611932.6,1652651.6,51556.9,51519.4,51539.1,16960.7,16959.0,16961.7,1092.6,1092.5,1092.5,5172.0,5175.6,5179.1,28183.0,28201.6,26.430000,53.900002
226,kahlua,17868.2,17870.4,37722.0,37719.4,37751.3,29260.2,29269.2,29276.8,19729.2,19735.0,19729.7,14550.0,14549.9,14547.7,20961.1,20957.3,27111.8,27064.4,8505.8,8502.6,8504.9,14283.5,14289.8,14286.5,24950.6,24943.7,24950.5,44437.7,44403.0,44449.5,19097.4,19107.1,41104.2,41126.1,37835.2,37765.8,37853.5,194746.8,198349.4,194957.3,100784.5,100811.0,100812.7,99696.6,99823.8,99573.9,119302.0,119242.2,1597228.9,1691627.0,51510.2,51535.9,51538.2,16961.1,16965.7,16961.9,1092.6,1092.5,1092.5,5173.7,5177.8,5180.0,28186.8,28215.6,26.420000,53.880001
227,kahlua,17867.2,17872.2,37738.7,37756.9,37764.6,29304.9,29293.9,29294.5,19739.3,19723.8,19732.7,14573.6,14574.4,14572.6,20972.5,20964.5,27083.7,27073.3,8506.4,8508.0,8506.1,14278.0,14280.6,14284.0,24980.5,24983.0,24982.7,44472.0,44470.3,44468.3,19105.5,19108.2,40980.3,41091.7,37977.2,38057.9,37961.8,194852.0,195171.5,194839.2,101236.5,100973.6,101010.5,99740.9,99900.9,99756.8,119424.1,119649.9,1639679.4,1589340.8,51552.5,51544.2,51516.3,16976.6,16963.1,16966.9,1092.6,1092.6,1092.5,5176.5,5179.9,5182.5,28221.0,28202.9,26.420000,54.060001
228,kahlua,17880.1,17881.4,37839.9,37831.0,37842.9,29386.6,29380.6,29377.7,19735.8,19743.9,19735.4,14590.4,14592.0,14586.9,20973.3,20957.2,27101.9,27080.4,8508.4,8504.3,8506.7,14272.6,14273.3,14273.2,25010.3,24995.3,24991.2,44543.8,44532.1,44470.3,19110.3,19108.9,41174.9,41076.6,38035.7,37985.1,38001.1,194813.7,195408.6,195514.6,101327.9,101471.4,101199.5,100067.3,100083.3,99917.7,119424.1,119419.3,1913758.2,1639228.0,51575.3,51562.5,51554.7,16971.2,16968.9,16973.5,1092.6,1092.5,1092.5,5178.5,5182.3,5185.5,28217.5,28214.9,26.430000,54.119999
229,kahlua,17885.4,17883.1,37959.3,37945.7,37910.4,29545.7,29555.7,29555.4,19753.6,19751.0,19744.7,14626.8,14622.8,14627.0,20972.8,20958.8,27108.4,27075.8,8509.2,8509.0,8507.5,14263.8,14266.6,14269.2,25024.5,25017.4,24999.3,44518.8,44541.6,44533.5,19115.5,19113.9,41133.1,41122.6,38086.2,38093.7,38087.0,195245.2,195331.7,195453.6,101112.6,101164.2,100614.0,99921.0,100042.0,100394.1,119384.5,119293.6,1638776.8,1647164.8,51633.1,51627.5,51641.4,16973.2,16975.2,16974.0,1092.6,1092.5,1092.5,5179.9,5183.7,5186.1,28220.8,28228.7,26.440001,54.000000
230,kahlua,17886.3,17894.2,37858.5,37882.8,37928.2,29498.5,29492.1,29494.5,19753.8,19755.7,19743.9,14622.2,14624.9,14621.3,20961.9,20952.0,27112.0,27071.9,8508.5,8507.9,8507.7,14271.2,14269.3,14267.1,25018.6,25018.1,25021.0,44531.8,44511.3,44539.6,19113.0,19112.1,41110.3,41126.1,38022.0,37962.3,38003.6,195383.0,194428.6,192925.3,101246.9,101366.8,101522.5,99843.9,99669.0,100005.9,119438.5,119609.0,1625798.6,1659330.5,51553.8,51606.4,51556.9,16975.6,16971.0,16976.7,1092.6,1092.6,1092.5,5180.4,5184.6,5187.1,28242.3,28241.2,26.430000,53.750000
231,kahlua,17887.4,17894.1,37952.4,37938.9,37938.7,29538.7,29539.5,29565.2,19761.9,19760.4,19755.9,14641.5,14638.1,14640.3,20947.5,20956.2,27090.6,27078.7,8509.6,8508.9,8509.1,14265.7,14264.7,14271.1,25034.1,25037.8,25037.6,44554.7,44561.2,44571.1,19121.4,19117.1,41114.7,41127.3,38044.8,38037.4,38101.5,194702.2,194903.0,194558.9,101232.2,101294.3,101275.3,99976.5,100149.0,100122.9,119500.9,119235.0,1624911.1,1613680.2,51589.4,51641.4,51441.8,16982.2,16978.9,16988.5,1092.6,1092.6,1092.5,5181.3,5185.3,5188.5,28256.3,28254.2,26.459999,53.730000
232,kahlua,17884.7,17889.1,37903.2,37952.4,37906.2,29618.4,29600.0,29632.8,19752.3,19748.2,19761.7,14655.9,14662.6,14657.5,20960.5,20951.8,27100.6,27077.7,8507.0,8509.6,8510.1,14258.3,14262.0,14258.8,25052.5,25052.7,25050.0,44586.9,44612.2,44625.6,19123.7,19123.4,41130.8,41128.7,38077.2,38063.4,38117.5,195559.6,194727.7,195206.7,101380.6,101488.7,101314.1,100141.4,99994.9,100101.8,119451.7,119159.8,1627131.6,1579013.1,51733.3,51672.2,51686.5,16983.7,16979.3,16969.3,1092.6,1092.5,1092.5,5183.6,5186.5,5189.7,28255.2,28273.8,26.469999,53.689999
233,kahlua,17895.6,17902.6,37997.7,37983.2,37997.7,29700.8,29706.0,29705.0,19753.0,19762.9,19753.6,14680.3,14675.4,14679.2,20951.8,20945.5,27093.2,27075.0,8511.5,8510.4,8509.3,14254.3,14253.3,14254.5,25062.8,25063.4,25053.4,44603.7,44569.4,44635.2,19114.5,19110.6,41134.5,41152.0,38132.6,38065.0,38159.9,194714.9,194970.1,194657.6,101496.5,101432.5,101410.8,100098.4,100228.3,100230.0,119069.1,119419.3,1626687.0,1650360.9,51708.1,51665.2,51693.7,16987.8,16980.6,16980.6,1092.6,1092.5,1092.6,5184.3,5188.0,5190.4,28207.2,28273.0,26.500000,53.580002
234,kahlua,17891.8,17891.6,38004.3,37991.9,38030.7,29696.4,29698.2,29694.2,19770.1,19763.2,19755.0,14691.6,14686.6,14685.5,20940.1,20962.2,27082.5,27064.1,8507.2,8507.8,8507.5,14238.9,14242.6,14242.6,25068.8,25056.1,25049.5,44653.8,44646.9,44596.5,19116.2,19109.7,41114.2,41105.2,38091.2,38100.5,38084.7,195021.2,194708.5,194813.7,101430.7,101359.9,101273.6,99796.1,100174.3,100195.4,119325.9,119416.9,1649446.4,1645116.5,51697.1,51696.2,51667.2,16975.7,16979.4,16981.8,1092.6,1092.6,1092.5,5185.5,5189.9,5191.8,28272.5,28276.5,26.490000,53.400002
235,kahlua,17893.1,17897.1,38000.1,38003.6,38043.3,29698.0,29684.4,29709.0,19771.9,19762.6,19763.7,14702.6,14701.1,14696.6,20947.4,20955.9,27089.7,27077.8,8506.7,8506.0,8507.0,14228.1,14234.8,14237.0,25058.1,25063.4,25053.8,44617.1,44614.2,44634.9,19113.6,19123.1,41123.6,41161.2,38171.4,38151.3,38109.2,194026.1,194200.2,194181.2,101211.5,101314.1,101292.5,99845.6,99914.3,99816.2,119345.0,119470.9,1619166.0,1631814.4,51664.3,51693.3,51702.5,16983.5,16983.6,16991.3,1092.6,1092.6,1092.5,5187.6,5191.6,5193.9,28282.1,28289.5,26.490000,53.410000
236,kahlua,17890.3,17886.0,38055.5,38047.2,38066.5,29671.6,29651.2,29690.5,19771.8,19765.6,19770.3,14707.0,14707.6,14704.2,20955.2,20953.9,27087.6,27055.9,8506.0,8504.3,8505.9,14222.9,14226.5,14224.2,25035.7,25044.0,25050.9,44655.5,44643.4,44643.1,19120.4,19118.6,41123.3,41155.0,37966.3,37990.4,38006.9,193631.5,194298.5,193811.2,101354.7,101253.8,101294.3,99727.5,99797.8,99686.6,119449.3,119260.1,1655408.9,1631814.4,51691.5,51721.4,51680.0,16990.7,16983.7,16984.9,1092.6,1092.6,1092.5,5188.2,5192.0,5194.4,28301.7,28299.8,26.490000,53.450001
237,rum,17597.5,17592.9,30511.1,30477.3,30493.5,29762.8,29758.4,29755.1,19421.7,19422.0,19444.6,12610.7,12606.9,12607.2,20980.9,20984.1,27302.1,27271.0,8600.7,8598.0,8599.9,15692.0,15693.1,15700.4,25460.7,25448.6,25458.7,40696.2,40653.9,40657.4,18998.0,19003.4,40779.8,40780.6,36390.2,36411.7,36415.3,210393.4,210560.9,210997.7,94857.4,94908.9,94818.9,104403.9,104486.5,104605.0,121197.8,121223.7,1636299.5,1626242.8,50121.6,50095.2,50094.4,16757.4,16755.7,16769.6,1092.6,1092.5,1092.5,5141.2,5145.8,5147.7,27394.1,27374.0,24.709999,50.990002
238,rum,17609.1,17608.3,30535.5,30554.9,30464.1,29677.4,29668.9,29713.4,19438.2,19443.4,19441.7,12615.1,12613.4,12610.5,20998.6,20985.5,27271.0,27248.4,8597.7,8596.7,8598.7,15667.6,15669.4,15676.2,25448.5,25447.6,25448.8,40676.2,40692.5,40685.1,18997.8,18998.0,40800.1,40773.5,36408.9,36314.1,36296.1,209944.4,210583.2,210337.7,95149.6,94815.9,94701.9,104048.7,104087.9,104082.4,121096.6,121074.4,1630027.4,1629135.4,50116.1,50040.4,50119.9,16749.2,16753.7,16749.8,1092.6,1092.5,1092.5,5137.3,5139.8,5143.6,27352.1,27363.9,24.740000,52.110001
239,rum,17579.6,17566.8,30403.4,30394.0,30411.1,29459.8,29404.4,29360.7,19406.1,19402.1,19395.6,12571.5,12565.9,12566.4,20979.9,20979.8,27277.4,27255.9,8593.1,8591.8,8597.2,15671.1,15667.3,15675.6,25377.1,25389.7,25359.3,40644.6,40674.2,40646.3,18992.5,18986.4,40748.5,40761.3,36289.6,36266.6,36275.7,210837.0,209899.9,210059.2,94949.1,94823.4,95073.5,103970.5,104022.3,104368.2,121154.6,120998.1,1611932.6,1627131.6,49985.2,50030.9,50040.4,16729.0,16729.2,16731.6,1092.6,1092.5,1092.5,5125.3,5129.2,5132.6,27324.3,27365.7,24.730000,52.660000
240,rum,17574.5,17590.3,30472.7,30471.0,30485.7,29503.6,29493.4,29497.8,19421.7,19413.0,19421.8,12593.6,12590.8,12587.7,20951.3,20981.5,27288.2,27274.5,8593.4,8591.4,8591.8,15657.4,15662.4,15657.7,25263.6,25245.8,25238.7,40489.7,40502.4,40461.7,18981.7,18989.7,40729.6,40746.8,36133.3,36143.6,36115.3,210218.8,209670.7,209217.3,94504.0,94266.6,94378.0,102080.9,102269.6,101973.3,121238.5,121291.7,1674498.6,1646026.2,49898.4,49854.4,49888.1,16753.0,16746.4,16751.7,1092.6,1092.6,1092.5,5136.6,5140.1,5142.9,27415.0,27394.7,24.730000,53.340000
241,rum,17599.2,17595.1,30517.2,30505.5,30514.7,28457.3,28459.3,28460.0,19473.9,19474.1,19475.3,12496.6,12496.5,12496.5,20977.7,20977.1,27267.7,27244.9,8588.6,8585.2,8587.3,15646.3,15643.7,15644.4,25035.2,25017.3,25015.3,40284.4,40306.1,40265.8,18999.4,18969.3,40727.9,40690.5,35925.3,35915.9,35892.4,208342.1,208349.4,208170.8,93827.9,94081.7,93782.8,100169.2,100311.1,100279.9,120742.7,121385.7,1646026.2,1610624.4,49598.7,49554.2,49627.5,16761.2,16761.3,16760.8,1092.6,1092.5,1092.5,5136.0,5139.0,5142.7,27402.8,27430.4,24.760000,53.990002
242,rum,17602.9,17598.3,30474.2,30478.8,30472.7,27661.4,27664.7,27697.3,19509.5,19507.3,19505.9,12464.5,12462.6,12464.1,20995.9,20983.0,27256.5,27219.7,8588.8,8586.4,8586.8,15652.9,15650.1,15654.5,24797.8,24840.1,24833.5,40220.2,40161.0,40156.4,18981.8,18973.8,40680.2,40709.6,35680.8,35657.5,35670.5,208014.3,208349.4,208043.4,93893.1,93978.4,93882.7,99001.3,98821.2,98840.1,120920.6,120850.6,1638776.8,1659330.5,49443.5,49423.3,49502.2,16751.5,16754.1,16750.0,1092.6,1092.5,1092.5,5124.6,5128.6,5132.2,27383.7,27405.6,24.780001,55.959999
243,rum,17605.1,17611.0,30489.9,30455.6,30470.9,27162.5,27170.9,27182.8,19523.1,19523.2,19531.0,12452.2,12447.4,12446.0,20982.5,20983.1,27275.8,27245.5,8594.5,8596.6,8594.6,15671.7,15679.1,15682.1,24738.7,24708.8,24714.4,40101.1,40107.7,40087.3,18977.3,18976.2,40673.7,40727.9,35545.1,35571.5,35606.7,207102.2,208236.4,208327.5,94341.4,93539.4,93752.5,97828.1,97923.1,97982.8,121041.2,120903.4,1606929.0,1685640.1,49292.3,49314.0,49337.2,16756.4,16747.1,16751.7,1092.6,1092.6,1092.5,5116.3,5121.8,5125.0,27406.2,27411.4,24.770000,57.720001
244,rum,17593.0,17601.7,30491.7,30502.9,30521.7,26630.8,26660.3,26670.6,19542.0,19553.3,19542.1,12430.9,12430.4,12427.5,20983.1,20985.6,27271.8,27233.9,8591.0,8590.7,8593.1,15682.6,15676.7,15680.7,24592.2,24578.4,24573.0,39981.4,40017.2,40025.3,18977.2,18978.1,40701.0,40673.4,35354.6,35454.3,35402.8,208692.8,207477.7,208178.1,93568.1,93658.7,93610.1,96875.2,97043.6,97079.2,120978.4,120880.1,1643300.0,1638325.8,49162.0,49170.4,49134.6,16755.2,16754.4,16753.9,1092.6,1092.5,1092.5,5110.4,5115.8,5117.9,27413.1,27402.6,24.799999,59.169998
245,rum,17595.7,17591.8,30498.0,30486.4,30495.2,26138.1,26150.7,26165.7,19560.3,19557.5,19552.5,12412.9,12411.7,12411.6,20978.6,20987.8,27280.8,27233.7,8592.7,8592.6,8593.7,15681.9,15682.7,15689.8,24471.5,24458.7,24449.8,40000.7,39957.7,39941.7,18976.5,18965.1,40700.4,40728.8,35404.9,35361.8,35351.6,206616.8,207242.9,207174.3,93533.5,93638.8,93418.9,95817.1,96075.6,96092.7,120639.9,120789.3,1622696.8,1691627.0,49179.5,48978.7,49044.8,16759.6,16750.5,16751.2,1092.6,1092.5,1092.5,5106.1,5110.2,5113.8,27396.9,27418.8,24.809999,60.380001
246,rum,17609.3,17605.0,30574.9,30591.0,30573.9,25739.8,25752.2,25772.1,19574.5,19575.1,19577.8,12410.9,12411.1,12407.8,20987.4,20984.4,27283.2,27237.8,8596.4,8595.1,8594.0,15678.2,15676.9,15682.3,24342.2,24336.0,24326.1,39934.6,39920.1,39894.5,18974.0,18976.3,40668.2,40694.7,35220.0,35208.4,35260.5,207506.6,206764.0,206785.6,93759.8,93496.0,93519.5,95293.6,94975.6,95528.6,120661.9,121327.5,1640583.1,1622254.5,48847.4,48919.6,48873.3,16751.6,16757.4,16745.7,1092.6,1092.6,1092.5,5100.2,5104.8,5108.2,27417.9,27427.9,24.799999,61.389999
247,rum,17609.6,17605.7,30668.7,30655.3,30650.5,25414.0,25416.1,25433.2,19581.8,19576.0,19581.7,12414.5,12411.7,12410.2,20987.4,20983.1,27255.8,27234.0,8594.1,8595.1,8594.0,15669.1,15671.3,15671.7,24216.8,24210.4,24205.3,39916.7,39889.8,39896.1,18972.7,18974.1,40695.3,40716.2,35164.7,35151.5,35139.7,206527.2,206351.8,206570.2,93533.5,93529.1,93672.0,94885.4,95104.7,94907.4,120669.2,120885.0,1623139.1,1568819.0,48766.2,48848.2,48792.1,16762.6,16759.4,16763.7,1092.6,1092.5,1092.5,5100.1,5108.0,5108.6,27438.6,27433.6,24.830000,62.250000
248,rum,17609.5,17611.4,30791.6,30779.9,30757.7,25167.2,25198.6,25213.4,19579.7,19587.6,19588.6,12425.9,12426.3,12424.1,20980.2,20985.8,27260.9,27233.9,8591.2,8591.2,8591.3,15647.4,15651.9,15648.2,24157.8,24144.5,24140.9,39957.1,39956.6,39965.3,18968.4,18964.8,40703.4,40650.3,35213.6,35128.0,35156.0,207872.7,206624.0,206821.5,93852.3,93859.7,93774.6,94895.3,95054.5,95054.5,121062.1,120611.7,1679458.4,1585953.8,48801.1,48826.9,48881.6,16776.2,16747.3,16770.2,1092.6,1092.5,1092.5,5103.1,5107.2,5111.1,27450.8,27432.7,24.840000,62.950001
249,rum,17617.1,17609.6,30929.7,30958.4,30946.3,25204.4,25234.0,25257.0,19595.0,19595.4,19599.2,12459.2,12458.5,12453.9,20990.1,20996.5,27262.7,27235.5,8594.3,8593.4,8593.5,15656.2,15660.5,15659.5,24108.1,24107.8,24094.2,39980.5,39989.7,39970.3,18980.0,18981.2,40719.3,40714.8,35215.9,35176.2,35187.7,207568.1,207981.6,207138.3,93994.7,93976.9,93962.8,95040.9,94811.3,94880.9,120829.8,120935.4,1632709.6,1585953.8,48820.7,48748.2,48798.3,16756.1,16766.1,16760.0,1092.6,1092.5,1092.5,5093.9,5098.0,5101.6,27416.2,27448.5,24.830000,63.389999
250,rum,17611.7,17609.9,31097.2,31125.0,31077.5,25041.2,25065.4,25087.1,19607.5,19611.3,19606.6,12469.9,12467.8,12467.2,20987.6,20989.9,27272.2,27250.5,8600.5,8599.8,8598.2,15682.5,15681.2,15689.1,24057.1,24047.6,24043.9,40012.3,39999.0,39984.7,18987.1,18979.5,40697.4,40774.1,35138.9,35091.9,35107.2,207145.5,208065.3,207351.2,93968.0,93937.6,94033.4,94263.6,94424.5,94349.6,120482.3,120980.9,1630920.5,1615431.6,48722.0,48669.8,48659.4,16756.7,16764.6,16759.6,1092.6,1092.5,1092.5,5088.1,5093.4,5096.6,27436.2,27456.9,24.840000,63.549999
